"x","y","z"
38,53,73
2,8,19
56,62,10
37,16,90
0,14,98
65,46,61
64,78,92
66,59,18
19,22,20
10,86,5
79,76,63
45,43,82
66,40,26
23,72,22
45,58,73
44,79,42
50,64,67
39,30,77
67,78,77
92,13,57
9,72,91
60,92,49
15,15,86
84,59,70
80,74,46
38,11,49
84,83,80
44,93,5
34,66,77
39,93,46
57,24,96
67,56,46
99,80,82
27,13,80
65,66,33
2,25,80
21,4,0
44,21,35
3,54,63
40,31,45
33,15,25
59,47,78
13,80,95
20,56,65
34,15,19
91,28,97
17,2,93
24,13,86
99,22,94
63,49,55
90,26,20
39,26,13
91,30,48
21,16,34
79,63,91
76,31,90
37,50,35
90,49,47
54,34,7
16,12,50
23,41,11
22,37,1
31,22,17
91,80,64
99,12,93
72,88,74
2,65,44
89,16,85
45,71,82
34,4,48
58,64,96
57,9,83
7,14,97
97,54,27
84,72,80
17,77,95
98,73,17
63,33,40
41,41,7
67,52,4
53,84,81
86,50,77
84,47,94
79,22,22
19,74,6
10,99,29
63,63,85
13,68,15
32,3,39
41,90,44
16,40,78
76,18,61
5,4,68
0,90,99
60,9,95
41,51,24
48,73,97
32,89,23
73,95,39
54,46,17
0,75,29
74,76,66
21,40,87
58,83,97
98,77,47
58,49,50
36,47,68
4,63,75
14,43,36
91,16,38
98,8,30
39,51,7
7,85,57
40,74,11
38,63,82
81,8,87
71,98,84
31,31,33
54,69,55
95,24,88
64,7,7
61,84,15
63,44,21
9,17,40
34,50,76
87,51,8
61,14,13
97,41,35
45,19,2
20,40,71
28,21,30
48,42,65
9,46,70
2,95,35
89,69,88
9,35,20
77,82,3
46,62,36
69,86,81
85,88,47
19,82,32
57,3,61
88,96,52
79,41,74
48,79,42
86,43,94
60,89,63
66,63,34
89,93,68
67,48,97
40,85,34
79,98,96
90,71,76
3,25,75
30,69,12
75,31,2
79,50,17
85,77,67
68,29,39
72,78,89
22,33,46
0,84,0
21,59,17
9,30,97
12,95,70
10,33,88
51,50,77
19,79,41
54,47,26
58,87,17
6,6,50
20,10,45
32,44,1
22,6,67
45,35,43
14,84,88
25,74,94
32,9,34
25,47,9
0,18,1
18,74,62
73,98,39
25,22,9
14,52,96
77,33,61
54,86,65
55,76,56
82,35,25
6,71,78
52,71,30
59,66,35
63,44,53
7,94,67
28,5,21
50,28,40
19,52,61
76,17,25
94,73,71
0,98,74
35,69,61
38,37,4
53,29,56
3,50,52
87,54,73
79,88,16
14,26,6
90,26,28
78,1,74
57,13,28
17,47,61
82,14,85
98,66,70
10,22,5
45,54,45
96,1,47
3,50,77
94,8,12
66,11,89
43,97,24
47,64,38
66,12,21
25,15,34
48,5,3
67,47,1
41,80,39
27,69,73
16,84,42
75,15,32
54,41,36
63,73,24
93,89,53
42,30,73
73,31,71
43,2,73
1,27,95
78,43,17
37,31,13
81,53,28
80,99,42
10,65,44
85,97,93
40,0,8
77,30,54
14,90,37
1,65,57
13,83,10
29,11,13
14,24,31
7,5,25
45,22,22
20,42,86
50,61,60
67,70,81
98,12,54
20,84,98
89,38,66
35,44,34
44,19,29
40,30,78
91,29,54
39,0,61
85,87,47
70,49,3
18,41,23
22,41,50
74,61,50
59,36,81
92,94,91
90,91,57
10,33,76
44,43,96
56,30,39
49,36,6
15,37,43
10,65,21
35,27,0
23,87,37
7,91,54
11,55,26
42,33,92
55,33,0
2,52,39
33,48,1
16,56,11
0,74,83
31,96,32
42,5,84
58,56,82
9,39,48
11,43,39
17,29,28
94,58,63
31,16,18
8,36,2
31,85,92
30,36,82
69,68,8
45,78,40
57,74,78
59,71,77
37,42,0
92,79,98
92,71,5
15,3,33
31,80,37
21,47,90
88,30,58
47,31,86
47,95,40
66,29,83
44,29,69
58,22,8
56,56,86
93,73,23
9,1,45
35,4,94
70,79,79
76,36,43
10,36,54
18,67,96
20,82,25
88,66,87
6,98,57
94,67,86
86,45,8
5,83,12
31,70,14
90,69,81
61,46,97
58,10,6
12,64,26
68,97,63
51,87,23
81,96,6
36,67,17
93,23,94
60,29,82
31,89,67
90,13,75
87,37,82
66,42,86
89,12,71
93,34,89
8,26,0
25,15,4
17,61,56
64,48,22
7,34,34
10,94,16
52,50,37
73,84,73
35,34,63
70,88,85
21,8,86
19,23,98
74,98,36
12,71,32
62,85,83
28,56,70
97,1,5
35,38,49
41,22,63
66,49,40
52,25,77
27,12,41
83,72,8
60,11,91
44,56,12
75,57,19
12,92,42
67,82,0
24,65,39
82,17,15
82,82,0
53,80,79
60,7,98
49,85,68
90,49,81
4,79,56
62,52,29
31,12,41
63,59,14
4,62,2
42,13,54
22,71,38
9,8,44
47,52,80
34,63,56
65,98,97
65,76,22
35,3,55
77,78,23
47,60,71
50,8,72
78,59,67
5,39,36
29,43,13
39,75,43
46,59,69
61,35,50
40,75,54
69,62,28
94,22,24
28,44,59
19,46,80
89,40,63
15,87,68
46,13,83
83,53,85
71,6,89
4,32,0
2,2,41
0,77,88
38,65,64
60,17,39
59,2,32
1,52,34
14,13,71
94,60,55
7,2,29
86,68,48
48,26,16
70,80,70
8,43,97
77,67,55
15,89,83
22,94,87
58,6,37
91,40,47
52,95,77
44,87,34
18,83,4
58,25,19
54,97,89
34,2,56
71,83,68
52,9,93
6,20,30
53,88,44
16,66,59
93,45,42
84,34,68
46,80,93
6,24,19
89,28,27
39,13,59
88,27,69
24,80,54
8,76,83
47,47,73
71,96,57
54,67,2
89,31,80
64,66,3
50,22,65
35,75,34
36,54,94
78,58,51
30,47,97
70,66,68
19,37,11
30,19,77
3,69,35
17,55,50
49,73,0
58,2,97
11,86,20
86,55,72
85,42,63
76,12,3
19,55,45
85,9,92
8,16,82
74,14,49
29,85,31
26,79,17
32,94,16
52,50,88
6,52,56
56,67,91
57,83,45
50,27,39
22,71,40
58,20,65
8,96,78
32,38,69
83,66,83
40,72,69
41,25,37
64,65,60
20,37,73
41,85,77
51,91,95
51,50,34
80,95,77
9,53,87
78,47,24
38,35,99
36,21,43
70,41,77
5,15,97
57,40,17
94,81,45
52,56,97
13,6,8
86,26,82
98,88,13
2,0,42
15,24,28
14,70,98
69,57,69
19,44,59
82,90,69
46,76,53
90,0,88
92,50,74
79,23,97
67,87,85
62,88,8
72,99,33
95,61,93
65,79,97
8,88,35
99,47,60
82,27,50
46,39,16
90,48,15
59,18,9
55,76,97
97,24,80
52,24,36
38,59,2
99,11,28
7,66,64
44,85,31
96,58,4
28,40,85
79,74,25
98,5,75
1,33,13
83,76,9
40,23,56
72,20,16
53,71,88
59,43,73
2,22,94
45,46,72
65,36,52
52,82,25
62,35,96
64,18,28
2,55,47
2,13,45
64,24,23
33,63,42
29,32,53
86,87,24
3,97,95
90,0,4
18,72,68
55,63,1
41,18,6
8,10,63
93,20,10
77,11,34
49,44,12
95,76,88
70,48,45
60,31,93
71,23,45
45,46,43
40,95,79
16,89,85
18,62,47
99,53,88
21,86,55
89,32,58
12,75,81
7,9,39
47,91,61
54,0,83
54,38,94
81,51,43
31,26,63
28,93,36
97,91,39
66,76,43
82,17,55
63,19,81
2,47,32
1,46,23
95,78,32
0,26,19
96,75,14
90,37,28
47,87,25
1,68,1
14,76,26
94,9,25
81,5,20
81,70,35
11,93,43
65,69,19
3,61,41
29,78,22
15,86,9
49,16,18
95,91,48
21,35,10
32,99,91
55,65,12
60,26,48
79,31,10
45,96,62
61,60,40
46,52,2
40,22,61
59,44,31
61,15,30
62,8,43
65,84,90
4,31,41
7,41,11
77,84,51
37,18,10
29,50,8
47,28,2
98,18,87
46,43,45
36,14,2
4,0,4
77,43,22
67,28,28
50,66,92
23,1,94
94,54,8
3,33,84
32,52,9
80,2,46
34,27,33
24,96,93
32,21,65
15,73,80
65,1,38
18,84,18
18,38,93
96,57,92
9,41,17
42,79,22
73,26,85
20,27,43
78,56,53
61,24,96
3,55,97
8,48,6
95,93,61
34,20,79
27,49,4
27,26,54
96,47,0
80,62,50
67,19,60
33,37,32
48,82,90
75,32,61
67,36,84
6,66,38
58,12,71
89,87,77
42,42,76
82,48,84
1,37,16
98,45,67
31,23,86
80,22,81
89,42,61
9,51,74
22,4,2
2,83,0
17,42,20
0,2,91
61,29,40
81,63,95
83,8,18
72,51,93
7,33,30
84,61,57
20,71,5
29,68,46
73,74,51
0,76,28
64,80,86
96,23,23
97,51,63
29,44,38
53,63,65
62,53,75
86,62,4
66,83,21
76,17,96
48,94,82
2,94,27
54,81,11
30,7,2
36,61,90
53,63,84
99,32,43
80,90,12
38,9,40
14,74,91
93,18,84
37,79,59
9,12,75
8,43,71
29,10,36
54,7,72
26,61,25
17,46,89
88,53,51
77,63,96
26,14,37
2,58,88
83,79,6
11,70,0
16,38,19
76,97,64
84,11,47
4,41,53
88,86,37
15,18,12
46,41,68
78,77,72
86,61,80
4,15,98
70,57,98
68,66,16
97,5,55
75,44,52
71,85,88
86,26,69
48,43,85
41,11,33
87,26,47
4,90,3
8,35,85
36,52,69
29,28,33
24,94,74
20,79,63
27,59,70
7,76,48
53,39,76
81,47,99
36,47,99
17,49,38
43,1,13
46,73,26
15,99,41
45,88,87
48,59,55
55,96,48
41,12,63
30,33,39
84,44,12
78,80,89
89,69,14
99,47,4
24,85,54
23,46,92
46,34,65
21,0,26
90,56,49
45,43,23
0,90,65
50,95,54
69,10,26
30,99,76
23,33,26
35,29,43
56,82,50
1,66,64
25,31,48
75,11,94
13,12,53
67,14,51
6,43,7
8,82,69
6,74,62
28,7,2
68,8,49
53,19,65
35,16,63
11,14,17
7,82,35
47,69,47
56,90,57
40,94,41
82,43,34
27,31,96
31,38,90
84,17,87
30,82,0
71,84,63
58,61,73
78,7,70
21,51,22
25,80,90
83,73,20
79,48,29
78,23,69
86,99,54
94,9,17
7,58,79
94,41,84
97,82,47
74,72,96
0,69,10
47,53,81
34,74,34
4,45,44
16,34,50
35,39,40
5,32,59
40,94,76
64,24,87
71,64,64
87,65,29
40,2,27
92,70,87
19,85,87
55,11,84
63,22,78
54,96,15
51,36,55
98,89,99
33,97,66
34,81,29
86,39,54
32,59,2
20,97,52
21,30,65
94,88,57
25,81,49
48,86,81
27,76,62
34,98,6
26,25,22
93,70,2
18,65,57
57,30,62
98,48,28
57,41,52
47,84,35
58,86,97
76,31,22
31,11,14
68,71,14
9,29,44
68,6,46
3,77,86
79,13,33
59,80,37
18,69,10
84,83,35
50,7,68
77,69,66
20,69,28
22,45,79
36,72,92
73,11,6
51,74,96
26,60,66
62,68,57
86,51,52
83,30,65
77,41,87
71,10,32
99,83,63
49,25,73
7,22,30
19,30,53
23,41,35
61,52,91
84,40,71
30,82,89
88,98,98
10,19,76
36,81,44
42,14,34
10,52,38
20,83,30
2,7,92
67,26,38
19,68,55
42,2,97
98,18,40
25,12,72
51,5,36
1,69,36
24,33,33
66,38,21
85,74,30
19,57,55
99,29,31
38,50,75
5,0,81
46,93,45
39,50,41
94,77,32
94,22,10
62,56,6
93,73,31
98,41,61
42,39,38
5,27,15
59,19,86
77,93,47
11,63,39
16,38,16
3,11,68
5,27,42
93,69,59
17,25,15
49,78,95
98,9,42
65,77,64
16,36,70
70,86,96
49,24,21
99,36,59
53,31,22
87,28,74
10,77,89
75,47,6
17,40,98
4,63,13
45,40,19
13,38,21
89,54,55
68,90,5
13,30,17
11,21,84
80,91,94
36,95,27
80,62,92
10,58,16
51,50,98
56,63,53
83,73,73
56,42,59
86,95,84
28,85,81
62,6,53
56,43,7
99,47,66
68,40,48
24,36,68
84,13,88
40,6,55
74,3,61
18,58,86
9,15,70
45,55,78
8,49,48
6,41,4
68,50,72
92,5,90
4,3,12
58,10,69
34,23,41
52,22,97
37,50,61
47,59,39
79,32,85
40,59,91
95,50,44
10,28,14
69,67,12
98,81,10
97,16,1
51,58,84
50,78,54
55,8,14
39,99,41
67,36,33
59,37,61
58,2,5
0,8,55
25,63,16
63,50,3
14,48,99
46,49,52
25,41,3
51,62,45
16,66,43
39,79,84
5,35,86
16,16,21
89,67,91
88,13,32
35,0,6
48,91,90
5,68,66
36,48,73
91,21,65
41,76,32
34,76,73
0,60,58
8,49,73
71,99,22
87,26,75
5,50,17
40,10,92
29,29,74
32,45,1
46,43,31
73,52,0
30,59,70
50,41,35
65,54,90
22,43,94
69,32,53
14,62,73
25,30,54
53,76,94
1,56,90
82,53,43
0,1,44
65,83,42
60,21,57
15,52,89
31,24,9
75,25,15
86,41,36
77,95,74
56,42,99
7,60,41
52,70,69
54,59,88
65,82,79
64,74,6
60,36,30
52,72,4
84,60,58
77,80,87
91,97,62
97,55,35
66,93,38
13,54,75
24,40,83
74,71,42
66,62,85
76,98,8
8,9,9
97,89,88
92,22,99
42,47,35
21,32,26
49,41,75
70,86,91
43,56,27
83,51,87
62,54,12
46,77,2
87,71,36
91,84,67
1,53,92
80,25,22
46,24,3
34,37,92
64,45,12
5,20,88
70,57,37
64,55,8
83,76,35
92,69,49
12,27,68
41,26,34
0,66,90
32,40,62
62,33,77
66,2,60
38,96,58
10,50,26
53,55,97
67,65,7
27,33,76
69,81,61
53,63,96
53,34,67
27,31,54
30,41,93
97,17,14
8,36,23
70,30,84
16,83,51
85,79,77
40,79,84
66,20,20
92,52,22
77,13,81
21,32,42
45,46,56
72,17,37
8,95,3
15,2,86
50,2,52
44,46,26
75,18,31
34,78,12
31,25,73
8,30,78
20,75,98
9,1,22
10,21,37
50,19,4
9,66,85
85,63,75
53,31,56
64,41,72
83,52,84
92,1,77
71,33,75
45,88,85
51,25,32
52,58,36
78,7,93
9,94,94
71,83,45
32,2,21
37,27,79
8,79,37
16,80,0
84,29,57
55,63,61
48,31,66
84,18,0
62,36,23
72,17,72
79,20,61
37,78,48
79,21,86
55,0,27
85,60,62
96,4,21
97,89,76
44,84,40
45,8,2
75,23,24
15,23,1
23,92,93
97,83,65
23,5,18
10,95,90
4,25,27
22,94,92
56,97,59
11,30,43
34,45,46
76,17,34
1,21,44
38,6,44
88,52,3
55,17,59
59,92,26
21,67,86
49,21,5
73,65,92
8,82,49
45,74,63
40,61,35
75,17,43
37,50,10
9,16,40
51,73,40
78,2,6
32,51,23
40,33,86
97,75,24
96,37,45
10,50,11
68,17,80
96,28,27
73,54,73
35,99,42
40,3,88
16,88,72
47,9,73
26,48,39
64,84,57
62,78,18
62,38,52
58,40,22
93,82,16
97,49,3
39,59,6
99,10,32
40,97,19
18,41,64
99,91,35
11,94,88
87,61,97
4,20,39
46,90,71
92,29,6
53,94,3
30,47,82
98,77,49
18,16,17
86,51,68
53,60,14
60,69,47
19,87,19
5,17,94
44,34,0
48,84,66
92,23,29
57,12,35
52,15,32
14,73,43
49,50,36
55,45,46
49,77,3
20,64,54
12,60,38
78,50,50
2,35,73
5,87,93
1,79,67
98,24,94
45,93,48
35,38,41
77,5,20
31,41,67
59,81,8
16,92,11
21,65,91
6,4,31
96,66,33
21,11,49
20,14,58
90,59,92
65,90,33
46,11,29
19,37,65
91,35,30
84,36,79
32,48,51
20,67,18
42,72,89
1,56,48
19,71,47
94,30,93
42,78,92
38,20,20
57,85,16
13,12,2
83,36,79
99,27,52
7,15,78
96,32,92
18,21,22
53,55,11
96,6,11
90,86,87
57,61,70
23,67,85
2,43,52
81,24,1
86,27,25
59,11,55
69,70,40
88,0,67
44,72,82
27,44,66
44,51,74
46,22,33
87,47,64
44,8,89
81,54,57
25,77,64
91,65,40
49,59,96
71,23,76
68,79,79
77,28,25
6,95,28
90,52,19
11,66,92
74,50,32
78,8,16
1,25,46
45,12,44
7,98,51
48,67,8
22,21,15
37,2,1
1,66,2
8,73,27
37,39,12
94,66,0
17,56,63
88,64,0
69,20,18
76,42,95
12,2,32
12,25,77
26,22,0
87,0,3
71,53,0
55,14,44
10,91,9
31,95,67
70,65,72
62,39,88
79,60,96
64,54,20
11,5,8
58,37,3
94,62,70
62,38,81
74,71,49
19,21,73
58,91,72
81,50,92
71,3,81
31,76,54
79,87,97
1,51,88
23,59,26
77,5,91
33,76,17
63,63,65
19,90,21
71,98,28
42,87,68
16,77,74
20,43,5
62,23,64
23,36,2
39,99,0
11,54,67
17,75,29
99,20,66
57,73,93
25,81,68
98,66,86
16,20,43
57,83,79
7,5,86
37,61,38
41,83,59
27,5,41
31,40,38
28,54,4
48,15,28
23,85,40
87,44,69
11,38,78
82,24,96
6,82,77
22,93,20
49,13,96
51,8,72
57,21,80
43,61,49
77,42,50
87,32,22
11,42,55
32,43,11
72,43,29
69,28,90
18,35,0
56,12,65
97,83,26
22,67,84
95,83,50
0,20,32
23,88,33
57,89,41
47,87,78
98,92,28
57,67,14
68,82,75
94,11,58
69,1,96
21,98,69
92,86,55
38,27,20
86,46,27
57,11,16
18,20,57
15,80,52
24,46,37
5,5,90
72,62,27
44,53,64
7,38,90
85,91,65
48,98,86
25,43,51
75,85,35
62,25,97
55,50,20
44,44,86
57,95,65
32,47,41
30,32,99
56,24,34
54,77,19
74,27,47
62,61,12
9,13,86
26,54,29
7,56,16
31,76,64
63,74,90
72,81,98
58,64,38
16,83,84
65,67,92
12,93,35
4,82,13
10,36,13
83,5,16
19,32,56
41,8,13
26,20,86
25,7,79
63,84,29
86,10,11
18,74,63
76,0,33
32,71,3
95,53,41
46,27,36
41,76,69
4,41,31
3,84,22
87,43,49
44,55,8
91,87,82
29,20,64
55,23,50
41,48,2
93,35,96
30,87,7
4,43,99
89,48,27
45,23,37
75,21,37
62,99,3
88,25,17
67,35,60
96,82,85
48,28,27
50,55,68
50,50,92
87,24,28
30,73,7
95,30,70
43,45,1
79,65,45
92,22,19
97,80,8
4,48,60
97,29,38
39,28,67
56,88,39
78,62,53
96,83,99
56,82,13
12,11,42
57,78,50
29,57,29
51,19,31
31,25,70
16,36,33
33,78,2
27,45,43
76,42,62
58,76,15
35,55,46
2,38,63
60,50,46
0,63,82
47,28,99
31,71,50
53,29,27
99,72,11
11,70,4
22,89,27
75,14,19
13,77,79
45,11,26
57,86,75
12,90,0
12,86,10
47,70,63
21,83,87
96,40,48
29,31,10
63,23,92
4,95,3
43,16,78
57,29,12
37,26,6
57,97,81
28,79,87
15,69,19
28,99,79
57,29,19
67,3,31
53,18,99
65,72,9
52,1,35
28,27,9
75,72,23
80,37,93
27,15,62
84,67,7
23,76,30
13,91,74
14,96,46
92,93,81
82,70,10
89,52,67
94,56,65
49,35,1
35,39,84
0,42,68
68,67,55
86,32,55
57,54,17
86,64,32
6,89,57
91,24,21
31,2,62
58,1,73
36,52,50
49,12,95
42,51,53
39,85,29
9,12,40
49,1,87
41,17,19
52,8,85
93,83,35
67,64,32
22,6,28
33,13,9
11,94,71
47,2,71
66,76,92
10,86,67
22,89,45
74,55,12
25,54,47
20,49,88
10,43,82
44,25,73
62,72,91
41,44,97
66,8,37
65,0,36
76,26,46
59,42,13
1,4,68
70,64,76
77,21,88
73,93,33
6,31,18
88,1,24
16,8,56
5,86,47
29,50,32
72,89,60
87,11,8
44,10,42
86,51,59
69,12,6
65,62,16
97,86,60
49,43,51
11,96,33
45,59,55
51,64,38
95,2,50
73,63,81
37,67,98
79,84,3
47,13,81
86,10,65
77,7,18
68,98,55
74,51,29
18,27,97
56,81,23
35,78,87
65,40,38
4,34,14
29,54,82
74,90,63
26,68,33
59,76,24
13,41,86
86,63,36
60,91,9
71,33,93
83,80,99
45,75,44
14,68,10
18,8,43
17,88,10
25,27,79
53,14,14
38,53,99
0,18,92
99,79,65
33,57,5
97,20,46
27,24,19
87,79,97
45,17,44
27,8,70
6,90,14
90,13,84
91,86,77
31,97,30
75,63,33
69,65,66
22,89,3
72,77,5
29,16,28
27,70,76
36,82,76
31,38,71
10,91,0
24,32,97
50,79,38
95,58,75
57,32,52
29,33,31
17,41,81
41,78,52
20,23,29
0,51,41
58,53,28
41,79,5
15,41,40
52,51,63
70,45,51
62,25,21
21,21,73
53,78,73
88,11,21
28,95,15
76,37,86
60,53,59
55,35,50
2,6,92
46,27,91
31,47,60
93,80,74
99,59,33
91,50,78
91,33,95
71,89,60
29,0,5
40,15,1
33,34,79
25,75,62
2,4,0
99,96,29
5,86,57
82,95,18
46,39,38
0,61,71
2,39,95
96,75,69
37,79,27
50,12,13
19,99,66
95,26,41
63,57,4
82,90,82
84,82,76
1,43,86
44,41,80
91,24,36
44,78,14
21,37,57
3,28,66
86,72,87
45,54,90
79,85,87
3,62,54
39,49,33
14,28,79
40,18,36
29,68,24
88,35,27
4,31,46
14,28,15
80,55,1
64,36,64
46,39,64
3,23,59
75,64,32
86,66,18
20,41,20
94,53,5
21,0,56
16,76,71
40,66,95
93,90,96
52,38,45
0,49,77
35,65,75
10,26,49
0,59,13
79,14,6
50,59,6
84,82,82
97,4,86
84,6,9
84,9,99
50,78,54
7,49,28
99,24,61
24,80,19
89,71,93
49,95,92
93,44,73
12,72,72
50,58,35
32,80,90
72,49,86
4,33,89
90,68,3
70,47,21
5,44,28
58,89,89
49,97,18
33,73,7
47,30,25
81,69,10
92,93,85
84,65,7
22,87,42
96,99,42
90,24,59
58,57,19
33,58,73
52,32,88
24,0,29
59,78,8
57,11,42
92,12,58
33,59,82
26,97,3
79,80,72
22,96,79
26,5,53
63,37,52
81,45,2
68,76,28
35,97,35
40,96,61
96,97,23
95,68,39
80,92,87
44,79,45
94,48,4
16,42,80
47,38,32
64,37,45
32,59,53
3,49,16
88,14,48
81,98,52
28,46,37
95,37,33
5,63,81
75,14,39
78,10,8
63,44,19
34,80,83
36,99,26
43,22,15
93,31,49
77,59,71
66,71,35
66,12,1
75,13,62
62,26,1
26,47,67
31,9,20
6,29,22
45,34,16
55,70,11
61,60,65
48,4,2
20,11,44
4,53,35
90,32,77
36,44,92
32,63,50
99,33,38
63,17,96
30,21,0
43,90,55
5,21,57
55,48,54
18,98,54
6,55,80
62,53,13
60,20,68
17,74,50
11,3,97
86,55,76
81,10,60
31,64,5
1,40,42
70,36,93
55,32,93
94,71,81
95,21,48
92,62,60
98,16,23
22,26,69
91,99,25
5,57,41
15,87,29
83,81,29
11,62,46
67,91,92
45,18,53
80,22,99
98,46,40
66,57,47
67,31,93
87,38,3
16,0,21
87,29,4
41,3,41
18,99,9
27,72,25
47,21,75
61,77,65
65,31,44
5,7,55
90,4,48
46,17,72
35,76,47
55,51,31
97,70,8
53,49,5
82,94,94
84,95,68
55,10,81
85,20,12
56,92,70
88,6,74
5,16,67
29,23,85
0,17,5
8,70,40
0,31,31
15,28,22
21,5,32
95,18,50
53,93,25
7,46,4
40,77,42
88,88,87
93,95,18
76,65,87
32,78,61
18,13,10
13,15,67
83,29,0
81,95,99
93,76,73
43,74,50
61,3,50
51,30,8
13,41,64
30,78,3
32,51,82
72,45,80
2,66,32
5,79,42
86,14,6
26,97,55
87,87,78
77,62,28
83,81,40
28,37,6
64,25,17
73,5,60
39,33,28
62,18,6
76,1,57
30,89,14
51,13,16
81,83,10
63,90,40
57,81,78
44,22,57
76,87,17
17,68,27
10,5,69
83,15,58
38,0,56
2,52,79
40,29,22
46,21,66
7,43,0
32,63,29
49,89,27
96,58,94
24,67,89
3,5,87
64,78,0
92,52,9
50,79,5
43,42,67
55,60,62
49,44,50
87,95,39
1,96,63
4,98,69
98,10,7
89,12,39
99,86,87
69,23,80
19,13,67
68,39,50
39,80,55
20,4,40
2,41,44
86,75,31
26,45,7
88,52,16
69,71,97
26,2,76
80,97,23
30,78,54
6,64,99
69,49,22
10,24,88
85,99,26
57,27,23
19,21,9
38,45,74
90,4,58
8,37,30
23,3,20
81,76,2
36,52,6
90,99,21
13,37,42
58,29,50
18,24,88
90,63,46
15,81,47
67,62,2
11,91,97
34,0,10
53,93,0
24,27,52
13,84,37
14,29,68
43,51,90
85,96,58
3,50,41
31,19,37
26,21,17
71,1,37
39,77,24
94,99,64
60,2,97
6,88,45
33,39,66
69,6,67
8,63,87
31,62,26
48,62,15
79,77,56
80,28,88
80,94,79
55,5,49
2,74,97
30,50,86
24,48,57
42,23,18
95,15,0
26,35,47
27,84,59
19,61,8
37,88,24
9,43,83
23,58,9
27,36,13
90,50,66
58,76,27
21,11,88
20,51,76
35,93,30
34,19,24
92,28,68
98,91,39
44,2,56
45,66,60
37,92,85
30,97,75
67,64,31
34,46,46
97,21,19
44,6,0
10,92,48
84,29,36
65,77,36
12,83,17
98,52,11
70,52,96
35,87,14
45,83,9
23,62,75
30,21,27
59,33,7
35,52,33
88,13,4
46,11,54
76,84,81
31,9,37
97,93,77
42,28,96
28,5,1
77,3,99
40,54,57
90,89,97
75,11,37
69,89,56
76,36,35
21,74,68
24,15,72
35,17,57
2,95,88
91,90,93
5,45,51
67,91,8
63,94,86
72,79,44
62,0,44
9,12,82
44,4,49
20,23,17
60,94,9
6,26,7
53,23,18
93,97,1
9,79,9
95,65,14
29,37,45
46,10,25
6,97,9
62,60,83
1,39,27
60,37,41
17,16,79
16,11,71
69,42,98
65,89,29
84,52,23
64,11,77
79,14,77
57,57,66
58,87,17
57,49,60
51,13,47
13,64,51
3,51,33
56,4,21
56,79,41
66,54,43
28,22,30
67,72,66
72,73,74
44,0,22
92,44,10
55,11,95
70,97,98
92,46,60
78,91,78
71,77,46
5,64,57
16,92,58
50,20,81
46,49,51
32,6,13
37,10,2
8,8,68
81,11,30
51,73,99
85,26,57
17,58,49
12,76,75
29,65,50
62,17,77
7,94,50
13,42,88
62,38,14
44,15,39
40,50,31
77,91,41
82,44,50
55,11,24
82,48,61
16,59,32
14,79,15
45,82,96
10,13,38
49,17,34
44,49,83
15,18,3
9,13,82
14,45,10
79,73,88
11,61,81
44,92,55
65,8,26
13,23,28
34,12,47
60,42,78
26,38,20
42,67,84
3,40,36
83,94,84
27,73,40
72,62,16
93,86,10
18,80,26
30,89,82
21,94,12
21,99,94
79,9,73
14,4,32
48,22,54
43,95,91
97,9,68
41,48,7
2,34,64
90,53,48
41,9,65
42,44,69
69,57,27
31,80,99
87,91,20
67,56,57
6,48,86
90,90,12
64,7,51
23,5,79
87,44,82
90,60,1
39,18,78
61,48,8
88,47,82
27,52,27
46,82,6
10,1,69
19,69,57
79,73,93
89,21,36
86,26,49
46,95,60
2,59,20
24,64,48
11,10,59
16,99,96
81,84,16
94,30,8
43,5,78
64,12,16
71,59,42
61,51,74
3,10,20
0,25,68
24,61,41
56,86,50
60,64,28
18,72,28
88,36,75
44,59,10
80,87,3
62,21,76
46,68,33
21,14,15
38,60,68
7,86,40
63,19,76
74,72,41
49,63,59
26,76,80
44,24,58
8,91,4
47,75,70
57,73,58
26,98,68
62,45,52
62,59,22
91,35,2
59,22,71
66,60,37
27,22,18
68,14,21
34,6,24
37,68,91
50,59,52
62,0,51
16,71,23
55,60,47
53,14,68
81,28,69
85,88,32
3,55,5
20,93,1
0,58,18
85,64,3
32,4,7
86,40,67
42,10,79
88,73,12
22,22,37
75,50,32
95,14,37
7,90,3
17,53,6
8,42,28
67,21,55
56,14,73
29,70,84
80,49,46
5,34,34
6,35,78
20,83,41
92,90,40
76,3,93
1,67,31
53,58,62
62,49,31
11,5,14
44,50,44
88,43,81
54,80,61
17,43,97
35,39,41
76,40,82
88,58,80
27,92,45
36,11,17
99,70,1
30,26,71
67,29,82
50,32,29
71,60,67
92,26,18
89,50,17
86,79,94
62,75,6
64,31,70
94,36,10
80,38,18
30,45,17
67,27,38
3,20,16
29,12,5
85,66,20
6,37,5
47,60,32
32,20,44
18,18,88
19,49,58
66,79,80
2,36,62
82,89,21
1,84,76
31,60,88
47,56,57
99,8,6
18,85,62
11,79,20
3,16,38
66,8,24
9,73,85
86,89,2
10,19,2
61,35,3
56,91,13
70,54,72
60,63,69
12,99,62
52,64,85
38,27,97
39,84,89
82,64,2
81,24,52
94,82,14
18,52,35
67,67,26
61,6,71
85,48,94
11,15,20
13,0,66
27,1,57
6,60,96
75,80,62
32,58,72
12,14,43
76,80,54
65,78,29
92,29,34
19,9,57
37,97,69
33,39,50
36,63,89
73,88,2
35,43,45
13,47,74
15,93,43
