"x","y","z"
55,42,75
58,15,32
21,51,31
77,51,15
48,1,65
72,81,22
74,9,98
52,50,11
86,23,17
84,37,2
84,4,19
18,11,32
18,75,74
78,85,59
89,61,54
8,97,75
66,66,12
62,58,56
24,30,34
11,90,44
29,75,10
52,45,25
44,49,73
26,22,81
76,49,76
27,97,90
94,62,4
74,73,27
77,26,10
5,17,78
25,52,16
32,71,61
51,13,72
68,83,5
78,88,63
55,93,26
56,18,44
38,22,38
51,35,31
32,13,40
70,60,59
95,21,67
52,36,11
7,56,62
33,87,92
17,23,95
15,55,64
39,42,82
13,31,6
10,95,84
14,2,23
9,51,20
41,36,92
3,29,48
63,61,49
14,84,12
4,88,17
30,91,5
44,47,89
39,71,18
92,72,2
58,24,6
98,20,29
35,97,71
36,34,83
79,35,8
36,24,55
64,44,85
23,74,94
11,27,10
7,59,40
81,51,79
61,62,40
74,8,80
53,93,48
91,52,3
38,89,95
62,21,28
42,0,64
8,56,63
3,54,23
92,74,43
42,73,9
60,10,10
11,79,18
29,44,91
5,11,35
95,28,95
59,83,4
86,29,7
56,27,16
54,32,70
0,35,25
19,6,34
87,28,56
22,71,61
90,64,46
83,22,21
27,92,41
87,97,75
67,86,53
28,69,32
1,89,14
60,44,83
30,33,30
27,12,48
76,25,4
3,18,87
90,42,54
63,91,46
69,60,27
21,94,26
47,42,45
55,44,18
7,80,81
89,5,97
95,68,17
14,35,3
18,5,78
66,24,14
58,25,23
51,30,18
44,17,60
88,60,23
24,28,80
94,75,93
27,7,54
65,45,82
36,86,1
28,68,72
60,93,16
38,2,64
40,57,66
18,59,91
97,76,71
34,20,61
30,75,15
71,97,49
70,74,66
15,69,26
98,85,73
98,71,41
66,30,34
72,8,65
9,89,92
59,70,45
38,86,95
0,10,45
66,66,1
36,24,87
17,34,53
4,4,71
73,76,6
98,96,17
12,20,40
94,85,57
12,25,1
79,17,74
83,6,45
67,40,9
96,21,95
60,84,15
18,33,86
29,8,88
18,65,4
79,56,58
94,36,44
80,13,48
77,37,27
15,41,84
9,45,48
20,80,50
53,74,31
59,93,73
86,80,90
52,83,41
12,10,71
10,20,34
0,6,68
89,91,78
95,30,46
84,24,2
31,17,86
42,15,29
98,92,17
23,91,82
19,63,46
76,82,80
12,23,86
55,44,69
91,80,58
58,54,33
86,57,9
93,69,58
58,17,15
27,21,34
96,75,36
14,76,27
60,0,76
80,43,20
41,34,35
51,26,46
84,75,4
28,49,70
54,75,18
15,11,94
76,52,18
67,26,63
37,17,92
13,76,10
50,8,83
72,51,32
2,18,95
21,38,16
43,48,43
83,78,12
63,66,9
34,13,30
14,98,8
99,98,38
84,91,30
32,64,24
38,26,88
44,88,7
67,61,99
87,70,15
8,70,23
88,19,17
8,18,66
1,34,87
30,98,10
3,0,70
7,70,26
59,4,86
78,63,29
13,39,23
19,77,16
92,56,92
13,63,74
87,3,19
97,24,5
22,96,86
30,69,85
5,43,2
20,36,82
74,63,35
54,4,10
2,16,1
79,41,34
2,29,17
63,45,68
59,24,70
49,90,11
22,6,95
5,88,16
19,67,17
2,71,74
92,55,24
98,1,21
67,92,30
99,99,19
45,18,36
15,37,42
68,51,38
78,61,19
95,79,84
3,42,70
15,48,91
53,11,22
78,3,17
9,58,28
96,39,43
0,14,54
16,73,60
86,36,35
41,11,90
2,94,28
16,62,79
69,39,29
45,62,56
33,18,65
40,31,3
91,78,64
14,57,17
39,63,54
53,70,48
8,89,67
29,57,48
45,44,66
23,17,56
71,56,9
10,15,69
25,79,12
70,20,71
78,41,11
89,43,86
55,47,4
67,20,59
3,47,62
58,25,86
83,52,97
39,98,91
27,78,32
24,75,15
35,48,33
11,81,23
95,0,88
39,1,1
11,29,22
65,84,23
75,56,40
86,80,27
65,47,9
51,22,91
85,32,67
71,41,91
39,16,6
61,49,95
16,90,68
23,67,59
49,88,80
82,58,41
28,95,41
15,27,29
19,87,91
80,59,94
0,96,64
54,89,6
19,69,65
72,3,89
80,71,4
32,2,65
90,32,32
24,17,50
20,76,54
64,58,12
81,69,2
92,31,60
26,62,17
5,35,38
56,42,53
27,41,27
40,31,8
51,29,24
69,22,69
78,39,70
41,29,45
80,78,16
45,26,63
43,36,50
0,22,28
2,74,92
82,10,30
72,37,92
37,86,7
28,26,69
11,43,75
71,2,18
35,10,5
11,95,57
64,78,82
54,3,61
70,74,3
91,5,96
25,39,5
48,81,48
11,46,76
45,70,39
26,20,92
36,28,65
6,33,96
88,86,45
65,73,75
72,46,32
73,72,39
48,79,88
42,83,76
9,32,20
50,18,32
12,70,63
98,3,90
9,7,65
17,61,95
54,7,31
42,30,35
65,49,13
54,60,5
96,37,9
70,27,37
58,99,84
8,91,2
3,71,75
52,82,68
34,26,4
55,67,92
22,8,50
70,90,17
15,70,41
65,0,92
46,14,20
94,1,37
49,37,78
77,81,37
58,73,57
50,19,43
80,37,1
78,31,94
20,87,24
52,60,84
32,57,18
90,99,58
17,30,6
4,53,61
71,39,22
52,71,44
8,52,75
18,71,44
68,32,90
90,15,31
84,65,96
17,14,12
41,43,39
96,83,19
47,43,47
78,48,54
99,8,14
51,37,62
3,49,57
72,97,28
15,38,93
86,85,51
92,84,42
65,19,28
82,17,28
73,40,65
27,61,6
41,23,86
82,1,27
35,16,19
98,49,5
13,4,79
59,97,68
37,36,75
86,15,18
16,0,86
9,2,88
20,37,93
15,58,82
78,96,60
96,64,18
73,35,6
58,40,71
12,36,38
56,66,18
45,18,0
43,97,31
50,76,24
85,67,94
69,1,80
32,43,64
20,73,9
39,49,5
79,15,26
15,24,28
96,9,36
10,17,36
44,8,96
16,2,11
39,10,72
61,55,87
6,76,43
5,46,86
70,3,51
46,17,1
26,48,39
3,4,91
43,13,39
78,14,21
59,66,78
51,71,98
95,10,46
42,12,49
3,82,56
75,38,8
64,31,59
72,0,1
11,18,15
35,47,61
73,24,91
88,28,27
71,83,88
40,7,80
47,47,23
44,56,32
15,52,59
64,45,13
61,29,3
76,38,62
19,57,65
38,50,33
18,34,19
2,66,75
12,73,64
86,33,50
81,55,51
43,33,92
34,48,26
72,73,4
28,22,87
27,38,29
68,83,62
82,59,51
88,39,41
93,50,71
31,74,49
61,33,5
50,25,85
92,49,24
88,17,49
42,82,47
12,88,23
68,15,85
88,56,16
80,81,66
84,56,92
77,17,13
91,71,23
89,64,76
13,24,54
94,37,62
10,17,71
56,29,1
44,51,99
58,76,73
15,35,61
14,40,9
12,6,0
14,45,16
7,72,29
14,63,67
14,82,59
83,83,92
98,57,87
47,6,20
46,72,39
71,94,75
22,36,41
17,32,73
11,77,51
25,89,41
86,19,69
89,42,49
86,67,58
83,31,44
23,48,32
91,28,8
57,14,15
1,0,34
85,9,13
99,80,75
34,88,46
76,39,9
70,96,1
94,63,65
53,19,47
11,91,57
85,33,65
49,47,58
44,40,24
59,51,29
62,48,44
77,24,93
54,0,79
86,2,40
62,39,68
38,72,29
19,37,95
71,31,72
44,88,95
31,85,10
46,56,77
64,95,67
55,71,26
74,76,84
92,37,79
10,62,62
97,97,68
65,40,51
37,85,96
92,32,67
45,10,74
97,21,56
43,80,3
97,90,13
72,3,14
38,1,80
58,80,13
84,44,0
50,31,12
1,38,21
92,48,54
23,70,90
40,90,27
54,65,8
29,79,64
98,99,79
25,23,92
14,72,27
97,47,15
93,48,33
97,31,36
28,67,45
46,80,40
23,44,48
57,48,28
25,29,41
19,29,72
40,76,3
72,76,81
62,9,76
98,28,46
5,95,32
40,15,34
3,96,88
58,50,68
29,12,87
34,59,49
96,47,39
64,12,22
55,5,59
38,28,41
64,51,79
88,84,91
96,81,78
94,70,86
33,84,10
25,70,86
58,40,26
17,92,26
83,18,32
32,24,45
5,64,23
76,6,53
17,54,98
16,28,38
47,90,75
35,90,49
84,71,62
52,55,49
67,84,94
56,6,64
44,25,33
77,6,92
97,74,12
6,72,8
49,10,4
94,95,62
60,85,19
18,60,78
43,82,72
94,3,55
39,80,42
69,83,58
79,17,15
19,27,12
66,40,76
41,25,31
24,31,22
92,90,14
39,92,34
8,36,10
28,37,77
41,74,20
4,3,90
28,64,54
6,61,17
73,10,27
77,47,48
52,35,41
87,35,45
89,40,9
51,19,80
88,4,58
64,77,35
15,87,10
12,26,58
1,18,40
79,50,46
57,85,3
23,39,72
4,33,54
41,18,13
20,18,18
61,23,35
70,40,12
73,57,33
69,80,37
0,77,93
38,0,88
38,8,85
31,53,54
54,99,66
1,79,28
9,1,34
21,73,65
13,59,40
95,69,15
80,14,18
22,18,33
50,15,82
36,72,23
79,98,15
34,88,89
81,75,58
33,34,80
31,23,65
97,80,38
78,57,94
83,97,2
91,11,76
68,91,10
12,73,67
98,6,24
70,52,81
28,65,29
63,5,7
98,81,27
67,37,11
18,14,97
13,1,90
89,66,17
87,43,68
88,0,21
91,40,65
18,25,82
92,44,67
45,32,90
20,60,86
89,2,99
38,6,28
47,49,86
79,58,84
44,81,97
34,86,64
3,13,11
86,19,2
91,21,71
11,16,46
49,52,16
8,16,79
10,67,95
7,36,19
72,72,63
27,68,35
49,25,37
73,49,85
47,16,34
60,58,4
35,26,84
90,52,81
38,81,73
16,38,80
58,24,25
11,5,57
65,13,67
3,69,24
59,74,18
33,92,92
35,87,32
80,69,7
33,37,17
29,75,10
81,20,17
97,36,96
75,53,50
12,29,24
15,49,31
35,18,11
66,93,18
66,85,30
36,32,77
14,30,57
1,78,23
91,49,61
27,35,12
26,38,21
79,41,87
62,20,99
15,19,94
38,70,38
78,20,77
80,48,7
24,69,9
67,51,29
3,66,2
87,11,6
69,75,65
39,82,9
54,55,12
56,93,13
42,95,98
39,23,28
14,44,20
67,15,94
65,34,71
17,87,48
55,84,53
49,79,85
6,15,69
85,35,3
89,30,34
88,32,58
51,24,32
72,73,9
10,69,60
11,53,86
35,77,74
5,18,28
86,0,42
3,37,7
83,11,24
74,77,95
2,24,43
18,17,51
64,58,27
5,26,0
84,81,82
68,76,15
61,97,13
23,19,36
26,51,23
87,57,62
14,50,79
62,98,65
74,66,62
79,99,19
90,42,57
64,81,51
45,32,14
67,86,73
42,83,72
51,61,85
68,55,89
51,40,24
10,69,52
51,5,63
87,28,33
11,79,15
76,98,88
28,62,47
68,54,26
45,82,4
27,9,32
26,3,80
92,4,71
58,1,80
97,35,74
66,28,47
80,39,61
28,19,44
92,2,66
85,30,84
10,82,45
11,25,69
97,31,5
76,54,15
47,49,47
63,24,59
91,62,73
5,83,81
78,24,39
22,30,76
54,30,41
19,26,96
41,64,93
24,78,91
81,14,22
92,84,50
41,72,72
4,42,88
59,92,88
22,81,93
57,34,18
54,16,82
63,42,31
10,2,35
71,53,84
7,49,14
62,43,80
98,35,99
45,32,9
32,84,72
69,43,89
62,26,70
72,4,57
40,73,9
12,58,56
42,38,98
75,39,47
46,0,57
40,64,99
37,10,32
99,60,53
49,59,55
47,40,5
18,79,23
66,81,4
10,2,67
46,62,99
74,30,21
82,82,81
1,19,88
77,40,81
79,81,11
65,7,16
10,37,38
82,87,78
49,57,10
50,76,52
69,8,23
98,57,85
55,40,14
89,19,62
56,75,22
79,50,47
63,19,87
48,50,18
26,29,18
83,20,24
28,84,38
69,56,96
67,19,41
69,14,92
97,37,6
29,10,31
65,71,98
63,92,45
46,43,14
47,89,51
79,14,18
89,71,44
64,71,69
37,66,75
14,69,72
92,66,60
42,44,37
82,27,67
77,24,59
79,2,47
40,34,75
91,77,99
12,44,6
83,94,1
5,22,78
74,59,7
28,19,51
78,15,50
26,30,56
93,38,4
47,27,20
68,92,12
80,70,59
40,89,74
52,45,55
30,33,10
21,92,53
44,82,42
99,39,97
1,48,99
89,3,87
95,71,35
70,87,14
64,62,10
15,79,82
73,95,25
83,64,59
31,10,71
6,40,93
55,19,4
65,50,25
79,43,37
56,62,27
8,64,95
57,80,97
63,11,13
51,76,22
40,33,57
43,71,71
88,16,52
35,7,6
66,99,86
14,68,46
64,19,72
7,73,4
70,76,99
54,10,88
6,75,16
2,95,78
76,29,77
79,83,66
92,15,29
42,3,40
40,55,36
9,14,19
87,25,18
95,44,31
31,90,74
95,37,28
92,83,11
3,11,67
54,22,19
72,83,91
70,89,7
33,60,45
82,86,43
2,85,60
89,61,67
7,58,76
51,5,72
8,0,33
79,72,81
53,40,90
75,76,38
52,28,30
60,48,34
68,99,20
45,12,51
85,42,49
47,33,68
90,5,15
69,35,99
32,52,17
96,29,46
23,15,94
59,62,87
58,18,79
32,20,48
27,86,0
37,98,48
67,66,43
43,41,25
43,23,48
84,71,83
81,95,12
85,35,26
25,69,12
94,14,49
18,45,48
51,49,27
47,84,16
97,64,80
38,42,33
71,45,19
81,37,44
78,28,21
97,94,50
47,48,63
87,54,47
57,85,56
95,66,65
92,46,95
48,35,39
49,25,80
65,42,7
84,42,61
39,93,25
62,35,93
36,78,37
87,39,39
64,75,70
54,26,59
29,91,94
87,2,12
5,35,39
99,68,75
8,6,1
39,14,13
98,93,79
13,35,79
44,63,32
80,15,28
50,98,45
18,47,91
20,96,57
0,92,43
67,21,30
2,79,45
82,95,89
50,71,17
66,94,77
36,99,39
17,49,6
75,68,14
71,18,45
90,56,89
25,6,5
8,42,42
11,82,8
89,83,58
57,66,58
96,45,48
91,58,81
45,57,86
11,58,74
28,91,82
61,47,34
26,21,13
39,12,89
74,68,68
10,69,18
83,34,86
52,62,1
49,10,60
92,40,43
3,21,38
69,11,17
20,42,62
63,35,72
74,98,63
42,51,67
55,36,79
52,83,0
73,90,71
83,21,8
49,35,67
57,48,12
52,70,11
51,2,42
20,58,18
25,77,87
60,32,44
82,20,53
16,97,89
32,39,65
43,6,69
21,27,13
42,16,26
4,7,16
29,34,44
28,36,27
92,83,33
26,22,70
67,61,94
87,92,1
80,0,96
36,26,69
67,94,49
91,71,52
49,0,77
91,80,3
1,89,32
66,65,85
4,96,2
9,70,71
61,32,25
93,5,50
63,5,80
17,44,92
94,79,49
38,90,12
4,47,73
9,86,79
13,60,90
89,9,51
60,65,86
31,73,78
16,60,66
5,78,63
88,88,84
80,37,69
70,23,64
9,0,42
97,93,18
31,10,3
94,60,71
13,3,85
1,19,81
14,60,28
98,32,25
21,13,17
0,7,11
81,64,81
34,26,22
61,24,79
88,29,16
55,41,55
82,2,45
23,67,35
37,93,67
28,2,76
96,84,81
30,71,34
67,51,39
66,29,4
77,45,5
95,91,85
25,32,2
44,28,74
71,24,87
55,30,68
63,84,37
76,65,29
43,76,47
21,26,70
30,27,90
12,19,16
69,55,72
99,23,72
66,1,24
9,97,64
2,17,8
73,47,14
99,16,77
20,95,21
3,19,9
73,89,37
28,2,71
8,10,47
26,38,87
2,59,9
5,30,38
64,78,92
30,23,36
15,26,15
93,48,41
68,58,30
0,23,81
92,11,55
57,21,2
51,89,72
56,13,54
63,89,94
12,66,47
20,44,5
48,5,85
37,77,15
49,18,53
93,1,7
69,63,97
86,10,65
17,23,86
50,63,18
18,20,55
58,59,78
6,42,62
34,55,95
16,7,75
94,68,16
27,80,56
50,81,10
37,9,78
75,76,51
0,79,98
19,8,40
16,44,8
49,34,17
12,40,7
64,67,77
21,27,20
49,5,45
35,92,70
42,78,55
78,97,56
14,86,54
67,36,54
86,65,88
25,36,8
91,53,42
6,24,32
26,71,61
97,20,69
12,31,95
37,23,53
73,83,74
85,90,26
47,70,34
44,13,86
28,97,74
20,93,14
43,79,35
3,14,55
31,11,53
77,22,38
23,44,29
99,93,82
85,96,23
24,75,96
41,97,62
14,62,76
6,82,66
49,54,9
85,65,63
80,15,85
11,17,45
56,84,17
69,28,86
11,37,3
99,25,34
52,72,81
2,79,25
41,23,72
9,52,67
17,11,5
17,6,94
51,27,57
74,82,94
11,99,8
54,53,64
24,96,7
26,74,85
65,9,57
75,67,25
71,91,14
26,84,3
17,55,17
54,22,63
12,93,76
11,40,28
1,24,29
14,65,0
22,68,56
4,40,84
71,41,85
97,0,21
2,64,62
84,9,38
22,34,69
2,55,68
43,84,83
89,91,41
55,58,90
57,40,3
82,31,71
27,35,16
96,8,67
59,25,68
6,71,81
92,56,1
96,33,28
53,90,16
1,54,39
6,25,43
13,69,35
67,64,62
48,93,74
33,67,82
2,90,6
64,88,22
81,22,82
29,9,4
22,47,41
85,50,66
69,29,81
98,21,57
42,53,80
13,80,5
48,38,74
34,19,97
30,44,72
50,58,78
58,96,54
35,73,74
33,68,76
77,13,28
1,58,91
45,94,63
9,19,69
74,81,91
12,99,91
86,0,68
11,95,88
7,61,59
56,2,6
44,46,12
90,68,59
52,10,95
86,68,74
40,60,50
39,53,56
95,21,95
19,99,69
2,98,79
66,34,86
51,20,57
79,77,94
14,34,75
93,48,31
27,64,79
99,33,86
74,32,46
85,59,80
95,37,57
70,35,77
30,56,14
82,80,79
46,51,95
36,52,90
98,95,24
45,52,73
68,70,73
33,19,63
39,19,23
23,7,92
33,24,25
5,62,66
6,27,16
72,63,47
55,94,56
0,41,77
74,95,98
77,1,37
81,23,22
32,38,74
47,11,6
97,11,11
5,5,60
80,29,91
70,71,68
40,86,73
47,28,61
47,53,87
53,73,66
76,94,23
46,10,47
34,89,5
90,82,31
23,14,64
41,1,67
18,1,68
29,12,54
48,78,10
31,20,92
37,46,8
70,72,43
76,19,25
25,36,37
23,10,82
56,42,61
83,7,85
88,6,75
13,51,21
47,56,10
57,62,14
61,63,93
93,94,16
94,79,38
76,69,51
41,26,16
5,94,52
31,83,44
1,90,18
48,18,27
3,19,80
75,17,32
1,32,47
64,96,69
7,63,42
1,36,8
11,87,68
5,19,16
69,16,94
51,96,12
17,46,73
61,26,13
65,90,55
45,39,23
51,46,76
64,76,63
17,94,32
97,13,77
37,57,66
21,26,31
25,38,56
87,72,11
62,88,87
42,72,15
30,72,27
96,55,0
7,73,24
25,99,26
82,89,78
82,84,48
45,86,16
5,77,25
85,4,34
41,47,12
11,69,55
60,24,18
97,76,91
52,39,46
63,36,5
30,62,41
7,53,12
94,47,43
42,37,55
23,39,24
42,71,84
99,96,48
24,58,53
31,64,93
67,60,92
51,60,26
27,89,79
7,34,69
4,85,43
29,85,78
86,19,80
82,5,21
30,20,20
40,42,83
50,68,60
99,19,81
1,88,1
78,16,56
22,59,47
76,17,50
24,90,17
12,30,25
28,81,5
64,43,18
91,21,44
38,32,58
24,97,31
46,82,55
22,26,5
17,4,12
36,81,51
40,87,86
47,69,25
95,14,20
64,45,84
48,50,11
30,21,82
75,16,8
86,73,68
89,45,63
54,26,69
42,21,41
67,39,13
18,93,66
54,50,19
27,42,2
71,74,63
62,65,75
74,19,88
46,10,43
72,48,0
3,2,90
91,39,68
89,0,29
12,48,91
5,56,51
52,10,79
77,61,42
29,52,45
71,85,26
71,64,85
8,49,22
60,11,9
88,43,94
49,74,26
66,0,63
30,73,82
76,36,64
26,37,84
60,13,87
78,19,33
12,45,30
66,31,78
95,77,52
17,65,0
56,46,49
57,4,49
32,39,42
98,29,36
49,34,31
21,65,57
25,26,40
11,41,0
1,99,16
84,80,2
62,11,25
47,49,37
75,21,21
45,90,74
70,13,26
89,97,56
19,17,16
20,73,94
96,39,16
92,45,74
3,48,61
30,84,88
34,86,15
91,94,57
68,9,74
31,25,98
41,19,2
87,87,43
36,50,78
36,5,9
33,23,74
83,38,60
13,86,60
14,54,30
7,41,62
91,81,65
35,51,18
29,49,58
52,27,34
91,61,58
72,9,62
7,62,0
4,21,64
91,77,28
54,98,19
1,97,23
6,11,83
47,64,58
25,93,45
51,10,27
72,58,68
66,47,31
25,63,61
70,3,2
89,93,44
31,27,32
42,60,96
38,76,5
66,52,24
80,79,0
50,11,28
67,82,98
29,12,22
2,85,69
96,23,6
48,1,14
33,46,90
35,78,24
38,22,18
82,68,16
3,51,33
14,84,4
10,62,19
71,38,25
55,24,74
53,34,27
29,37,52
37,20,65
10,69,80
11,28,78
64,41,65
79,79,13
78,89,63
39,47,20
54,87,27
33,38,25
7,44,62
3,95,1
92,45,99
86,63,92
90,67,61
38,45,48
7,38,8
70,57,97
22,3,33
99,86,97
43,1,33
12,43,17
30,33,34
35,76,64
84,49,99
82,70,7
13,45,19
78,85,99
60,38,20
30,34,97
58,70,52
45,35,96
83,83,10
39,70,76
20,85,28
39,29,10
36,18,5
65,91,15
12,79,10
79,38,95
41,0,97
52,24,13
83,55,87
75,28,35
86,56,73
24,74,94
57,18,31
14,88,55
85,90,81
58,84,48
12,28,27
45,56,80
20,89,1
92,7,46
87,50,57
31,48,4
91,69,52
39,67,22
5,71,69
24,94,40
15,68,42
38,27,70
71,85,87
4,91,9
60,53,37
33,67,61
23,3,52
83,39,72
46,13,50
58,74,81
19,17,40
29,31,55
93,54,10
27,59,37
44,74,62
82,29,35
8,82,33
44,13,21
40,32,95
10,11,71
65,2,75
60,50,30
62,83,2
89,88,88
25,65,69
58,50,44
9,56,4
49,26,54
27,93,0
27,96,46
0,98,1
15,55,11
41,84,91
94,51,77
60,1,89
84,13,93
5,47,77
18,80,42
91,80,63
88,81,8
53,55,53
93,63,49
47,97,92
67,87,14
13,24,51
19,73,67
25,64,69
35,74,99
34,55,40
69,88,41
19,51,2
57,0,8
78,85,89
79,9,89
14,36,19
22,25,36
49,91,2
65,78,0
92,53,54
34,81,13
22,61,58
14,50,90
89,33,39
84,69,16
63,11,73
49,38,12
79,3,28
89,66,48
45,57,65
47,12,8
9,77,42
37,97,38
86,10,63
75,54,11
85,95,16
6,43,81
79,10,80
83,81,31
29,57,3
3,54,80
58,65,0
29,50,83
91,10,50
16,69,6
19,27,42
65,42,63
82,40,88
46,78,48
38,46,48
21,78,34
71,19,7
73,26,96
87,48,35
98,67,40
78,26,12
24,37,62
9,84,7
39,21,1
74,53,54
82,84,4
41,37,22
19,90,10
17,24,83
51,39,88
38,31,39
48,48,26
70,20,65
48,0,95
89,9,98
92,22,10
85,35,74
92,37,44
16,65,63
10,8,55
77,1,59
12,16,2
40,50,43
18,39,45
19,25,28
98,12,26
17,41,46
99,84,36
62,3,6
94,12,86
95,48,83
24,85,79
48,41,14
70,7,2
12,53,8
92,54,66
4,14,72
67,33,28
63,73,56
31,17,67
43,28,63
6,56,45
40,80,71
7,50,89
46,47,85
60,6,39
59,70,1
17,81,27
55,14,44
88,7,71
44,35,16
48,31,34
55,51,70
88,64,34
67,83,25
44,16,74
4,53,95
10,16,21
46,58,72
90,39,93
44,80,13
43,79,64
59,76,87
48,57,56
33,4,91
5,96,39
83,85,82
6,28,87
21,7,71
17,91,83
4,95,43
15,80,86
88,71,42
57,56,33
45,29,73
68,40,40
0,85,51
59,52,36
69,1,92
95,9,57
25,26,57
89,42,38
45,4,76
22,5,23
30,22,61
31,49,27
19,81,38
91,44,51
45,60,47
24,11,17
45,38,13
22,21,70
44,81,84
16,36,40
78,42,84
31,56,55
55,51,57
59,70,45
47,27,84
2,17,16
69,85,59
69,15,83
1,83,21
99,88,58
21,15,20
35,55,98
67,50,51
90,92,86
0,80,85
61,72,17
25,85,14
2,29,41
70,88,9
20,71,61
47,92,80
12,60,6
8,61,81
11,30,37
56,18,63
28,6,20
11,5,21
11,38,38
97,61,82
18,99,65
87,71,72
61,99,32
99,98,2
18,51,30
29,2,5
83,73,74
32,74,67
23,93,55
6,39,75
32,21,31
61,33,66
4,96,41
20,23,98
27,85,68
50,69,4
55,52,25
90,4,39
78,59,13
58,72,30
66,10,10
13,51,42
92,86,78
13,31,36
50,86,67
63,66,42
28,71,61
59,13,11
58,29,63
75,61,0
25,80,99
26,48,61
0,36,15
31,40,49
89,30,10
6,97,46
57,5,1
42,51,25
62,39,34
5,74,41
46,58,89
47,16,47
53,48,67
60,69,33
34,78,59
38,86,57
53,73,43
70,22,94
76,2,14
96,43,93
26,9,46
49,85,66
38,71,9
28,72,34
35,55,54
55,26,81
9,73,98
42,67,8
89,54,11
41,42,26
90,4,93
43,29,86
27,93,26
13,91,16
77,96,75
83,6,38
62,10,78
61,76,1
5,71,92
92,34,11
25,24,25
31,2,42
17,6,54
52,16,42
64,20,15
82,59,78
85,85,48
94,40,76
77,42,28
17,27,23
99,47,21
26,31,31
78,85,18
64,60,61
41,75,61
32,9,42
85,13,12
0,2,28
41,52,12
2,81,45
56,59,25
57,26,95
2,67,56
91,9,44
71,89,16
54,6,67
9,61,34
35,56,94
57,33,89
19,78,64
87,41,8
96,97,41
43,54,26
4,23,23
92,13,79
16,82,72
84,80,3
88,5,72
22,1,48
68,34,76
45,53,57
93,53,44
46,45,97
54,45,33
80,27,3
39,47,11
32,29,74
89,4,66
69,80,35
54,87,31
30,16,9
93,13,46
17,41,97
32,3,47
7,89,5
23,17,53
70,29,46
63,37,38
91,65,22
14,81,63
75,32,15
88,55,56
28,3,31
42,83,88
71,53,57
66,95,63
12,26,89
33,53,69
23,24,77
9,32,89
88,47,70
37,15,25
66,39,42
31,95,20
69,96,19
22,61,98
78,95,79
78,1,96
5,15,67
22,58,10
28,58,59
24,95,14
44,36,81
89,79,85
56,99,24
27,79,73
41,93,43
17,22,82
91,61,91
93,46,35
55,16,43
23,18,22
36,21,53
29,94,44
37,89,85
98,50,44
58,41,95
73,85,66
12,92,46
80,78,17
71,92,47
88,14,56
25,78,22
15,3,91
33,15,76
85,14,70
98,33,61
50,95,72
92,13,31
61,82,50
42,60,25
21,70,3
96,9,63
56,25,31
30,57,98
42,54,32
17,79,18
10,69,14
96,43,43
56,32,84
10,65,86
19,88,85
85,21,36
51,51,95
18,75,62
28,91,35
52,26,0
78,32,83
59,49,71
90,27,16
95,86,69
75,14,21
34,51,68
56,15,69
2,80,63
42,15,53
84,57,38
49,76,9
29,33,5
76,37,4
34,6,63
60,1,74
79,97,57
43,78,15
62,79,10
50,86,2
74,3,33
30,80,65
85,86,74
88,81,83
90,53,96
93,21,61
46,28,60
45,43,12
0,12,7
32,58,39
82,80,13
20,9,67
43,73,68
15,96,93
42,29,73
35,68,8
9,76,57
57,92,9
39,58,2
84,44,14
93,88,60
81,16,80
87,24,97
99,7,27
77,77,76
68,97,82
82,16,32
99,1,14
48,94,90
51,13,44
13,70,34
0,93,12
49,33,27
39,30,50
54,94,9
25,14,18
32,52,11
19,1,51
87,49,88
60,84,89
91,15,55
1,63,99
23,62,32
98,34,23
90,96,75
45,13,18
63,45,51
40,46,19
57,76,67
72,56,93
51,93,43
25,40,86
73,63,31
76,50,47
31,61,27
14,80,42
39,65,85
12,57,11
85,83,67
19,3,79
58,54,39
49,9,8
29,93,7
4,72,58
5,57,61
51,47,58
15,86,24
74,66,53
27,88,46
89,44,81
41,19,16
78,0,44
65,90,77
28,46,93
75,48,43
69,73,19
3,36,50
63,87,69
48,7,21
46,59,64
13,17,4
56,47,54
9,66,37
68,12,89
72,78,84
62,37,12
59,92,41
87,63,97
85,72,52
80,76,83
28,61,14
20,78,3
82,55,29
89,40,28
55,74,28
67,91,40
56,55,49
41,96,45
47,68,32
2,12,14
55,8,90
75,53,59
50,16,14
36,86,17
58,69,83
44,79,8
48,99,47
56,90,93
54,76,51
64,8,13
25,15,17
83,88,37
47,21,20
75,19,75
31,3,86
70,99,78
80,43,91
56,51,81
80,63,63
23,32,29
76,6,67
60,49,15
77,63,82
28,38,22
80,75,22
68,60,44
47,92,12
20,94,98
46,85,60
69,63,51
62,42,66
77,94,97
56,0,43
83,72,54
6,81,59
89,80,82
32,99,77
21,11,60
27,46,15
77,17,76
65,62,24
32,42,52
67,62,87
75,45,25
50,83,26
9,86,68
70,83,5
29,16,9
91,34,73
68,59,72
34,27,77
85,36,62
36,24,74
80,1,58
82,56,29
12,98,25
1,8,28
0,6,73
67,57,16
65,27,81
27,68,53
30,64,0
68,43,44
78,84,68
19,70,77
2,69,1
26,50,62
51,95,49
83,52,90
34,63,13
17,62,96
71,57,18
45,2,75
28,67,93
49,89,53
35,67,48
79,27,49
82,58,61
77,20,16
63,54,73
37,55,7
87,28,21
98,50,33
61,82,14
27,84,57
81,13,9
62,49,53
44,90,37
64,67,65
67,80,96
55,94,79
85,71,19
